ID,Symbol
MGI:96709,Ky
MGI:96721,L1cam
MGI:96738,Hikeshi
MGI:96739,Stmn1
MGI:96740,Stmn1-rs1
MGI:96742,Lalba
MGI:96743,Lamb1
MGI:96745,Lamp1
MGI:96748,Lamp2
MGI:96755,Lcat
MGI:96756,Lck
MGI:96757,Lcn2
MGI:96759,Ldha
MGI:96760,Ldha-ps
MGI:96761,Ldha-ps2
MGI:96762,Ldha-ps3
MGI:96763,Ldhb
MGI:96764,Ldhc
MGI:96765,Ldlr
MGI:96770,Lef1
MGI:96777,Lgals1
MGI:96778,Lgals3
MGI:96782,Lhb
MGI:96783,Lhcgr
MGI:96785,Lhx2
MGI:96787,Lif
MGI:96788,Lifr
MGI:96789,Lipa
MGI:96790,Lipe
MGI:96794,Lmna
MGI:96795,Lmnb1
MGI:96796,Lmnb2
MGI:96799,Mycl
MGI:96816,Lor
MGI:96817,Lox
MGI:96819,Anxa1
MGI:96820,Lpl
MGI:96824,Tlr4
MGI:96825,Selenbp1
MGI:96828,Lrp1
MGI:96829,Lrpap1
MGI:96832,Lsp1
MGI:96836,Lta4h
MGI:96837,Ltf
MGI:96840,Ltk
MGI:96853,Alad
MGI:96877,Klrb1
MGI:96878,Blnk
MGI:96881,Ly6d
MGI:96882,Ly6c1
MGI:96885,Ly9
MGI:96891,Lyl1
MGI:96892,Lyn
MGI:96897,Lyz2
MGI:96902,Lyz1
MGI:96904,M6pr
MGI:96905,M6pr-ps
MGI:96907,Marcks
MGI:96908,Mxd1
MGI:96909,Maf
MGI:96910,Maff
MGI:96911,Mafg
MGI:96912,Mag
MGI:96913,Mak
MGI:96915,Maoa
MGI:96916,Maob
MGI:96918,Mas1
MGI:96919,Ascl1
MGI:96920,Ascl2
MGI:96921,Max
MGI:96922,Mb
MGI:96923,Mbl1
MGI:96924,Mbl2
MGI:96925,Mbp
MGI:96928,Mc2r
MGI:96929,Mc3r
MGI:96930,Mcc
MGI:96932,Mcf2
MGI:96937,Mcpt1
MGI:96938,Mcpt2
MGI:96940,Mcpt4
MGI:96941,Cma1
MGI:96942,Tpsb2
MGI:96943,Tpsab1
MGI:96945,Smcp
MGI:96949,Mdk
MGI:96951,Mdm1
MGI:96952,Mdm2
MGI:96955,Slc3a2
MGI:96957,Mea1
MGI:96958,Golga3
MGI:96960,Rab8a
MGI:96963,Mep1a
MGI:96964,Mep1b
MGI:96965,Mertk
MGI:96968,Mest
MGI:96969,Met
MGI:96973,Mgat1
MGI:96974,Kitl
MGI:96975,Clec10a
MGI:96976,Mgp
MGI:96977,Mgmt
MGI:96982,Mif
MGI:96990,Mip
MGI:96995,Kmt2a
MGI:97004,Mme
MGI:97005,Mmp12
MGI:97007,Mmp10
MGI:97008,Mmp11
MGI:97009,Mmp2
MGI:97010,Mmp3
MGI:97011,Mmp9
MGI:97040,Ndst2
MGI:97043,Me1
MGI:97050,Mdh2
MGI:97051,Mdh1
MGI:97052,Mos
MGI:97054,Mov10
MGI:97072,Gbp4
MGI:97073,Mpg
MGI:97075,Mpi
MGI:97076,Mpl
MGI:97137,Mpo
MGI:97138,Mpv17
MGI:97142,Mrc1
MGI:97143,Marcksl1
MGI:97144,Marcksl1-ps1
MGI:97145,Marcksl1-ps2
MGI:97147,Marcksl1-ps4
MGI:97166,Msmb
MGI:97167,Msn
MGI:97168,Msx1
MGI:97169,Msx2
MGI:97171,Mt1
MGI:97172,Mt2
MGI:97173,Mt3
MGI:97175,Map2
MGI:97178,Map4
MGI:97180,Mapt
MGI:97231,Muc1
MGI:97233,Mup1
MGI:97234,Mup2
MGI:97235,Mup3
MGI:97236,Mup4
MGI:97239,Mmut
MGI:97243,Mx1
MGI:97244,Mx2
MGI:97245,Mxi1
MGI:97249,Myb
MGI:97250,Myc
MGI:97252,Myf5
MGI:97253,Myf6
MGI:97255,Myh6
MGI:97267,Myl4
MGI:97268,Myl3
MGI:97269,Myl1
MGI:97270,Mylf-ps
MGI:97272,Myl2
MGI:97273,Mylpf
MGI:97275,Myod1
MGI:97276,Myog
MGI:97279,Nat1
MGI:97281,Ncam1
MGI:97282,Ncam2
MGI:97283,Ncf1
MGI:97284,Ncf2
MGI:97286,Ncl
MGI:97290,Ndn
MGI:97292,Neb
MGI:97293,Nedd1
MGI:97295,Casp2
MGI:97297,Nedd4
MGI:97298,Septin2
MGI:97301,Nedd8
MGI:97302,Nedd9
MGI:97303,Nek1
MGI:97305,Neu1
MGI:97306,Nf1
MGI:97307,Nf2
MGI:97308,Nfe2
MGI:97309,Nefh
MGI:97311,Nfix
MGI:97312,Nfkb1
MGI:97313,Nefl
MGI:97314,Nefm
MGI:97316,Nfya
MGI:97317,Nfyb
MGI:97320,Klk1b4
MGI:97321,Ngf
MGI:97322,Klk1b3
MGI:97323,Ngfr
MGI:97324,Nhlh2
MGI:97342,Nid1
MGI:97346,Nktr
MGI:97347,Nkx2-2
MGI:97348,Nkx2-3
MGI:97349,Nkx2-4
MGI:97350,Nkx2-5
MGI:97351,Nkx2-6
MGI:97352,Nkx3-1
MGI:97355,Nme1
MGI:97356,Nme2
MGI:97357,Mycn
MGI:97359,Nodal
MGI:97360,Nos1
MGI:97361,Nos2
MGI:97362,Nos3
MGI:97363,Notch1
MGI:97364,Notch2
MGI:97365,Pnp
MGI:97367,Nppa
MGI:97368,Nppb
MGI:97369,Nppc
MGI:97370,Enpp1
MGI:97371,Npr1
MGI:97372,Npr2
MGI:97373,Npr3
MGI:97374,Npy
MGI:97376,Nras
MGI:97378,Nras-ps2
MGI:97379,Slc10a1
MGI:97380,Ntf3
MGI:97381,Ntf5
MGI:97383,Ntrk1
MGI:97384,Ntrk2
MGI:97385,Ntrk3
MGI:97386,Ntsr1
MGI:97388,Nucb1
MGI:97394,Oat
MGI:97395,Oat-rs1
MGI:97397,Opcml
MGI:97401,Ocm
MGI:97402,Odc1
MGI:97424,Odf1
MGI:97429,Oas1g
MGI:97430,Oas1b
MGI:97432,Olfr2
MGI:97435,Mog
MGI:97436,Omp
MGI:97438,Oprd1
MGI:97439,Oprk1
MGI:97440,Oprl1
MGI:97441,Oprm1
MGI:97443,Orm1
MGI:97444,Orm2
MGI:97445,Orm3
MGI:97447,Osbp
MGI:97448,Otc
MGI:97450,Otx1
MGI:97451,Otx2
MGI:97453,Oxt
MGI:97454,Oca2
MGI:97463,P4ha1
MGI:97464,P4hb
MGI:97473,Pah
MGI:97475,Pam
MGI:97478,Reg3b
MGI:97479,Pappa
MGI:97485,Pax1
MGI:97486,Pax2
MGI:97487,Pax3
MGI:97488,Pax4
MGI:97489,Pax5
MGI:97490,Pax6
MGI:97491,Pax7
MGI:97492,Pax8
MGI:97493,Pax9
MGI:97495,Pbx1
MGI:97496,Pbx3
MGI:97499,Pcca
MGI:97501,Pck1
MGI:97502,Pcmt1
MGI:97503,Pcna
MGI:97504,Pcna-ps1
MGI:97505,Pcna-ps2
MGI:97508,Pcp2
MGI:97509,Pcp4
MGI:97511,Pcsk1
MGI:97512,Pcsk2
MGI:97513,Furin
MGI:97514,Pcsk4
MGI:97515,Pcsk5
MGI:97516,Cdk16
MGI:97517,Cdk17
MGI:97518,Cdk18
MGI:97520,Pcx
MGI:97523,Pde1b
MGI:97524,Pde6a
MGI:97525,Pde6b
MGI:97526,Pde6g
MGI:97527,Pdgfa
MGI:97528,Pdgfb
MGI:97530,Pdgfra
MGI:97531,Pdgfrb
MGI:97532,Pdha1
MGI:97533,Pdha2
MGI:97535,Pdyn
MGI:97537,Pecam1
MGI:97538,Rhox5
MGI:97542,Pepd
MGI:97545,Cfp
MGI:97547,Pfkl
MGI:97548,Pfkm
MGI:97549,Pfn1
MGI:97550,Pfn2
MGI:97551,Prf1
MGI:97552,Pgam1
MGI:97553,Pgd
MGI:97555,Pgk1
MGI:97556,Pgk1-ps1
MGI:97558,Pgk1-ps3
MGI:97562,Pgk1-rs7
MGI:97563,Pgk2
MGI:97564,Pgm2
MGI:97565,Pgm1
MGI:97566,Pgm3
MGI:97567,Pgr
MGI:97568,Abcb1b
MGI:97569,Abcb4
MGI:97570,Abcb1a
MGI:97572,Phb
MGI:97576,Phka1
MGI:97577,Phka2
MGI:97578,Phkb
MGI:97579,Phkg1
MGI:97583,Pik3r1
MGI:97584,Pim1
MGI:97587,Pim2
MGI:97588,Pou1f1
MGI:97591,Pkm
MGI:97592,Prkaca
MGI:97593,Prkaca-ps1
MGI:97594,Prkacb
MGI:97595,Prkca
MGI:97596,Prkcb
MGI:97597,Prkcg
MGI:97598,Prkcd
MGI:97599,Prkce
MGI:97600,Prkch
MGI:97601,Prkcq
MGI:97602,Prkcz
MGI:97603,Pkd1
MGI:97604,Pklr
MGI:97606,Prl3d1
MGI:97607,Prl3b1
MGI:97608,Serpine1
MGI:97609,Serpinb2
MGI:97610,Plat
MGI:97611,Plau
MGI:97612,Plaur
MGI:97613,Plcb1
MGI:97614,Plcd1
MGI:97615,Plcg1
MGI:97616,Plcg2
MGI:97618,Prl2c2
MGI:97619,Prl7d1
MGI:97620,Plg
MGI:97621,Plk1
MGI:97622,Pln
MGI:97623,Plp1
MGI:97629,Pmch
MGI:97631,Pmp22
MGI:97712,Prrx1
MGI:97722,Pnlip
MGI:97723,Pnliprp1
MGI:97724,Pnmt
MGI:97740,Polb
MGI:97741,Pold1
MGI:97742,Pomc
MGI:97744,Por
MGI:97746,Endou
MGI:97747,Pparg
MGI:97748,Ctsa
MGI:97749,Ppia
MGI:97750,Ppib
MGI:97751,Ppic
MGI:97753,Ppy
MGI:97756,Srgn
MGI:97757,Prim1
MGI:97758,Prim2
MGI:97759,Prkar1b
MGI:97760,Prkar2b
MGI:97762,Prl
MGI:97763,Prlr
MGI:97765,Prm1
MGI:97766,Prm2
MGI:97767,Prn
MGI:97769,Prnp
MGI:97770,Prodh
MGI:97771,Proc
MGI:97772,Prox1
MGI:97773,Prh1
MGI:97774,Prph
MGI:97775,Prps1
MGI:97776,Prps2
MGI:97783,Psap
MGI:97787,Bpifa2
MGI:97788,Psph
MGI:97791,Ptbp1
MGI:97793,Ptger1
MGI:97794,Ptger2
MGI:97795,Ptger3
MGI:97796,Ptgfr
MGI:97797,Ptgs1
MGI:97798,Ptgs2
MGI:97799,Pth
MGI:97800,Pthlh
MGI:97801,Pth1r
MGI:97803,Ptma
MGI:97804,Ptn
MGI:97805,Ptpn1
MGI:97806,Ptpn2
MGI:97807,Ptpn5
MGI:97808,Ptpra
MGI:97809,Ptprb
MGI:97810,Ptprc
MGI:97811,Ptprcap
MGI:97812,Ptprd
MGI:97813,Ptpre
MGI:97814,Ptprg
MGI:97815,Ptprs
MGI:97816,Ptprz1
MGI:97821,Pvalb
MGI:97822,Nectin2
MGI:97824,Pvt1
MGI:97828,Pygb
MGI:97829,Pygl
MGI:97830,Pygm
MGI:97831,Ppa1
MGI:97836,Qdpr
MGI:97837,Qk
MGI:97838,Eprs
MGI:97842,Rab1a
MGI:97843,Rab3a
MGI:97844,Rab3d
MGI:97845,Rac1
MGI:97846,Rac2
MGI:97847,Raf1
MGI:97848,Rag1
MGI:97849,Rag2
MGI:97850,Raly
MGI:97851,Slc20a2
MGI:97852,Rap1a
MGI:97855,Rap2a
MGI:97856,Rara
MGI:97857,Rarb
MGI:97858,Rarg
MGI:97860,Rasa1
MGI:97874,Rb1
MGI:97876,Rbp1
MGI:97877,Rbp2
MGI:97878,Rbp3
MGI:97879,Rbp4
MGI:97883,Rcvrn
MGI:97887,Rdx
MGI:97890,Rad51
MGI:97891,Rfc1
MGI:97895,Reg1
MGI:97896,Reg2
MGI:97897,Rel
MGI:97898,Ren1
MGI:97902,Ret
MGI:97904,Trim27
MGI:97912,Rheb
MGI:97914,Rho
MGI:97919,Rnase1
MGI:97930,Rlbp1
MGI:97931,Rln1
MGI:97932,Xpr1
MGI:97937,Rmrp
MGI:97944,Rn4.5s-ps3
MGI:97945,Rn4.5s-ps4
MGI:97946,Rn4.5s
MGI:97947,Rn4.5s-ps1
MGI:97948,Rn4.5s-ps2
MGI:97949,Rn5s
MGI:97950,Rn7s1
MGI:97953,Rn7s2
MGI:97956,Rn7s6
MGI:97960,Rnps1
MGI:97971,Snord14c
MGI:97972,Rnu1a1
MGI:97974,Rnu1b1
MGI:97976,Rnu2-10
MGI:97977,Rnu3a
MGI:97980,Rnu3b-ps2
MGI:97981,Rnu3b-ps3
MGI:97985,Rnu3b1
MGI:97986,Rnu3b2
MGI:97987,Rnu3b3
MGI:97988,Rnu3b4
MGI:97989,Rnu6
MGI:97991,Rnu6-ps2
MGI:97992,Rnu7
MGI:97993,Rnu7-ps1
MGI:97994,Rnu7-ps2
MGI:97995,Rny1
MGI:97998,Rom1
MGI:97999,Ros1
MGI:98001,Rpe65
MGI:98002,Rpl12
MGI:98003,Rpl18
MGI:98018,Rpl18-ps1
MGI:98020,Rpl19
MGI:98036,Rpl27
MGI:98037,Rpl30
MGI:98038,Rpl32
MGI:98039,Rpl32-ps
MGI:98068,Rpl37a
MGI:98073,Rpl7
MGI:98084,Rpn1
MGI:98085,Rpn2
MGI:98086,Polr2a
MGI:98090,Pdc
MGI:98105,Rps12
MGI:98107,Rps14
MGI:98117,Rps15
MGI:98118,Rps16
MGI:98146,Rps18
MGI:98147,Rps24
MGI:98158,Rps4x
MGI:98159,Rps6
MGI:98166,Rps8
MGI:98178,Trim30a
MGI:98179,Rras
MGI:98180,Rrm1
MGI:98181,Rrm2
MGI:98214,Rxra
MGI:98215,Rxrb
MGI:98216,Rxrg
MGI:98217,S100b
MGI:98218,Prrx2
MGI:98221,Saa1
MGI:98222,Saa2
MGI:98223,Saa3
MGI:98224,Saa4
MGI:98227,Sag
MGI:98229,Apcs
MGI:98230,Sar1a
MGI:98233,Sat1
MGI:98239,Scd1
MGI:98240,Scd2
MGI:98241,Stmn2
MGI:98246,Scn1a
MGI:98247,Scn1b
MGI:98248,Scn2a
MGI:98249,Scn3a
MGI:98250,Scn4a
MGI:98251,Scn5a
MGI:98254,Scp2
MGI:98255,Scp2-ps1
MGI:98257,Msr1
MGI:98258,Ccl1
MGI:98259,Ccl2
MGI:98260,Ccl3
MGI:98261,Ccl4
MGI:98262,Ccl5
MGI:98263,Ccl6
MGI:98266,Sord
MGI:98270,Sds
MGI:98277,Epha4
MGI:98278,Sele
MGI:98279,Sell
MGI:98280,Selp
MGI:98282,Spi1
MGI:98283,Srsf1
MGI:98284,Srsf2
MGI:98285,Srsf3
MGI:98287,Srsf5
MGI:98289,Scg5
MGI:98294,Shb
MGI:98295,Shbg
MGI:98296,Shc1
MGI:98297,Shh
MGI:98299,Shmt1
MGI:98301,Pmel
MGI:98304,St3gal1
MGI:98306,Sim1
MGI:98307,Sim2
MGI:98310,Ski
MGI:98320,C4a
MGI:98325,Smpd1
MGI:98326,Sst
MGI:98327,Sstr1
MGI:98328,Sstr2
MGI:98329,Sstr3
MGI:98330,Snai1
MGI:98331,Snap25
MGI:98341,Snrnp70
MGI:98342,Snrpb
MGI:98344,Snrpd1
MGI:98345,Snrpd2
MGI:98346,Snrpe
MGI:98347,Snrpn
MGI:98351,Sod1
MGI:98352,Sod2
MGI:98353,Son
MGI:98354,Sos1
MGI:98355,Sos2
MGI:98357,Sox1
MGI:98358,Sox10
MGI:98359,Sox11
MGI:98360,Sox12
MGI:98361,Sox13
MGI:98362,Sox14
MGI:98363,Sox15
MGI:98364,Sox2
MGI:98365,Sox3
MGI:98366,Sox4
MGI:98367,Sox5
MGI:98368,Sox6
MGI:98369,Sox7
MGI:98370,Sox8
MGI:98371,Sox9
MGI:98372,Sp1
MGI:98373,Sparc
MGI:98377,Serpina3k
MGI:98378,Serpina3m
MGI:98384,Spn
MGI:98385,Spta1
MGI:98386,Sptan1
MGI:98387,Sptb
MGI:98388,Sptbn1
MGI:98389,Spp1
MGI:98392,Mucl2
MGI:98393,Mucl1
MGI:98397,Src
MGI:98400,Srd5a1
MGI:98419,Sri
MGI:98423,Ssb
MGI:98427,Il1rl1
MGI:98430,Sult2a1
MGI:98431,Sult1e1
MGI:98443,Surf1
MGI:98444,Surf2
MGI:98445,Surf4
MGI:98446,Med22
MGI:98447,Surf6
MGI:98450,Svs4
MGI:98453,Svs5
MGI:98460,Syn1
MGI:98467,Syp
MGI:98472,T
MGI:98474,Tac1
MGI:98475,Tacr1
MGI:98476,Tac2
MGI:98477,Tacr2
MGI:98480,Tal1
MGI:98481,Nhlh1
MGI:98483,Tap1
MGI:98484,Tap2
MGI:98487,Tat
MGI:98488,Slc6a6
MGI:98493,Tbx1
MGI:98494,Tbx2
MGI:98495,Tbx3
MGI:98496,Tbxa2r
MGI:98497,Tbxas1
MGI:98504,Hnf1a
MGI:98505,Hnf1b
MGI:98506,Tcf4
MGI:98507,Tcf7
MGI:98509,Tfcp2
MGI:98510,Tcf3
MGI:98511,Tfe3
MGI:98512,Ubtf
MGI:98534,Tcn2
MGI:98535,Tcp1
MGI:98536,Tcp1-ps1
MGI:98541,Tcp10a
MGI:98542,Tcp10b
MGI:98543,Tcp10c
MGI:98544,Tcp11
MGI:98583,Trbv5
MGI:98584,Trbv4
MGI:98585,Trbv16
MGI:98586,Trbv15
MGI:98587,Trbv14
MGI:98588,Trbv31
MGI:98589,Trbv20
MGI:98590,Trbv3
MGI:98591,Trbv24
MGI:98592,Trbv30
MGI:98593,Trbv21
MGI:98594,Trbv1
MGI:98595,Trbv23
MGI:98596,Trbv26
MGI:98599,Trbv2
MGI:98601,Trbv12-2
MGI:98602,Trbv12-1
MGI:98603,Trbv12-3
MGI:98604,Trbv19
MGI:98605,Trbv29
MGI:98607,Trbv13-3
MGI:98608,Trbv13-2
MGI:98609,Trbv13-1
MGI:98610,Trbv17
MGI:98612,Trdc
MGI:98623,Tcrg
MGI:98625,Trgc1
MGI:98626,Trgc2
MGI:98627,Trgc3
MGI:98628,Trgc4
MGI:98631,Trgv1
MGI:98632,Trgv2
MGI:98633,Trgv3
MGI:98634,Trgv4
MGI:98635,Trgv5
MGI:98636,Trgv6
MGI:98637,Trgv7
MGI:98640,Tcte1
MGI:98641,Tcte2
MGI:98642,Tcte3
MGI:98643,Dynlt1b
MGI:98647,Phf1
MGI:98658,Tdgf1
MGI:98659,Dntt
MGI:98660,Sry
MGI:98662,Tec
MGI:98663,Tef
MGI:98664,Tek
MGI:98715,Ift88
MGI:98724,Tgfa
MGI:98725,Tgfb1
MGI:98726,Tgfb2
MGI:98727,Tgfb3
MGI:98728,Tgfbr1
MGI:98729,Tgfbr2
MGI:98730,Tgm1
MGI:98731,Tgm2
MGI:98732,Tgm3
MGI:98733,Tg
MGI:98734,Tgtp1
MGI:98735,Th
MGI:98736,Thbd
MGI:98737,Thbs1
MGI:98738,Thbs2
MGI:98739,Thbs3
MGI:98742,Thra
MGI:98743,Thrb
MGI:98747,Thy1
MGI:98752,Timp1
MGI:98753,Timp2
MGI:98754,Timp3
MGI:98759,Tjp1
MGI:98763,Tk1
MGI:98769,Tlx1
MGI:98775,Tmod1
MGI:98779,Tnnc1
MGI:98780,Tnnc2
MGI:98783,Tnni3
MGI:98784,Tnp1
MGI:98785,Tnp2
MGI:98788,Top1
MGI:98790,Top2a
MGI:98791,Top2b
MGI:98795,Tpbpa
MGI:98796,Tph1
MGI:98797,Tpi1
MGI:98798,Tpi-rs10
MGI:98799,Tpi-rs11
MGI:98800,Tpi-rs2
MGI:98802,Tpi-rs4
MGI:98803,Tpi-rs5
MGI:98806,Tpi-rs8
MGI:98807,Tpi-rs9
MGI:98809,Tpm1
MGI:98810,Tpm2
MGI:98812,Tpmt
MGI:98813,Tpo
MGI:98815,Crisp2
MGI:98817,Hsp90b1
MGI:98818,Trap1a
MGI:98821,Trf
MGI:98822,Tfrc
MGI:98823,Trh
MGI:98824,Trhr
MGI:98834,Trp53
MGI:98835,Trp53-ps
MGI:98839,Prss1
MGI:98847,Kdm3a
MGI:98848,Tshb
MGI:98849,Tshr
MGI:98852,Tst
MGI:98857,Tsta3
MGI:98858,Psmd3
MGI:98864,Ttn
MGI:98865,Ttr
MGI:98869,Tuba1a
MGI:98872,Twist1
MGI:98874,Txn1
MGI:98875,Txn-ps1
MGI:98878,Tyms
MGI:98879,Tyms-ps
MGI:98880,Tyr
MGI:98881,Tyrp1
MGI:98884,U2af1
MGI:98885,Zrsr1
MGI:98886,U2af2
MGI:98887,Uba52
MGI:98888,Ubb
MGI:98889,Ubc
MGI:98890,Uba1
MGI:98891,Uba1y
MGI:98892,Uba1y-ps1
MGI:98894,Ucp1
MGI:98898,Ugt1a1
MGI:98900,Ugt2b5
MGI:98904,Uck1
MGI:98905,Usp4
MGI:98907,Uox
MGI:98909,Pgc
MGI:98911,Upk1a
MGI:98912,Upk1b
MGI:98913,Upk2
MGI:98914,Upk3a
MGI:98916,Urod
MGI:98917,Uros
MGI:98919,Scgb1a1
MGI:98923,Vav1
MGI:98926,Vcam1
MGI:98927,Vcl
MGI:98930,Vil1
MGI:98931,Ezr
MGI:98932,Vim
MGI:98933,Vip
MGI:98935,Vldlr
MGI:98936,Vpreb1
MGI:98937,Vpreb2
MGI:98938,Vpreb3
MGI:98940,Vtn
MGI:98941,Vwf
MGI:98943,Wap
MGI:98953,Wnt1
MGI:98954,Wnt2
MGI:98955,Wnt3
MGI:98956,Wnt3a
MGI:98957,Wnt4
MGI:98958,Wnt5a
MGI:98959,Wnt5b
MGI:98960,Wnt6
MGI:98961,Wnt7a
MGI:98962,Wnt7b
MGI:98968,Wt1
MGI:98970,Xbp1
MGI:98973,Xdh
MGI:98974,Xist
MGI:98976,Xlr
MGI:99135,Xpa
MGI:99137,Xrcc1
MGI:99146,Ybx1
MGI:99147,Yes1
MGI:99150,Yy1
MGI:99153,Zfa-ps
MGI:99154,Zfp1
MGI:99156,Zfp11
MGI:99157,Zfp12
MGI:99159,Zfp13
MGI:99160,Zfp14
MGI:99161,Pcgf2
MGI:99167,Zfp2
MGI:99173,Zfp26
MGI:99174,Zfp27
MGI:99175,Zfp28
MGI:99176,Zscan2
MGI:99177,Zfp3
MGI:99178,Zfp30
MGI:99179,Zfp35
MGI:99180,Zfp36
MGI:99181,Zfp37
MGI:99182,Zscan21
MGI:99183,Zfp39
MGI:99185,Zfp40
MGI:99186,Zfp41
MGI:99187,Zfp42
MGI:99192,Zfp46
MGI:99197,Zbtb25
MGI:99198,Zfp51
MGI:99199,Zfp52
MGI:99200,Zfp53
MGI:99201,Zfp54
MGI:99204,Zfp57
MGI:99205,Zfp58
MGI:99206,Zfp59
MGI:99207,Zfp60
MGI:99208,Zfp7
MGI:99210,Zfp9
MGI:99211,Zfx
MGI:99212,Zfy1
MGI:99213,Zfy2
MGI:99214,Zp2
MGI:99215,Zp3
MGI:99216,Ddr1
MGI:99217,Cdh11
MGI:99218,Cdh4
MGI:99240,Ddx39b
MGI:99252,Egr4
MGI:99253,Etv2
MGI:99254,Etv1
MGI:99255,Fasl
MGI:99256,Hdlbp
MGI:99257,Eif3e
MGI:99259,Matk
MGI:99260,Prkci
MGI:99261,Ptgds
MGI:99262,Rpl22
MGI:99400,Atp7a
MGI:99401,Adora1
MGI:99402,Adora2a
MGI:99403,Adora2b
MGI:99414,Id4
MGI:99418,Itpr2
MGI:99420,Mc5r
MGI:99421,Nfe2l1
MGI:99422,Rapsn
MGI:99423,Etv4
MGI:99425,Rab11b
MGI:99426,Rab11b-ps1
MGI:99427,St3gal2
MGI:99430,Hira
MGI:99431,Arf1
MGI:99432,Arf3
MGI:99433,Arf4
MGI:99434,Arf5
MGI:99435,Arf6
MGI:99436,Arl1
MGI:99437,Arl4a
MGI:99438,Opn1sw
MGI:99439,Btc
MGI:99440,Cd33
MGI:99441,Ckmt1
MGI:99444,Nrep
MGI:99445,Mtpn
MGI:99447,Krtap11-1
MGI:99448,Ifi47
MGI:99449,Ifit2
MGI:99450,Ifit1
MGI:99454,Irs1
MGI:99456,Mc1r
MGI:99457,Mc4r
MGI:99458,Mef2c
MGI:99459,Nr3c2
MGI:99460,Notch3
MGI:99461,Piga
MGI:99462,Pigf
MGI:99463,Pigh
MGI:99466,Sct
MGI:99470,Dnajc2
MGI:99473,Arrb1
MGI:99474,Arrb2
MGI:99476,Abhd16a
MGI:99478,Cckar
MGI:99479,Cckbr
MGI:99480,Cebpa
MGI:99481,F11
MGI:99484,Chuk
MGI:99486,Clcn5
MGI:99495,Brd2
MGI:99499,Dsg3
MGI:99500,Ephx2
MGI:99501,Fgb
MGI:99502,Ltbp2
MGI:99510,Tmsb4x
MGI:99511,Ptpn11
MGI:99512,Ccl7
MGI:99513,Cavin2
MGI:99515,Syk
MGI:99516,Tnr
MGI:99517,Hspa1b
MGI:99523,Prdx1
MGI:99526,Ddx19a
MGI:99528,Rn5s-ps1
MGI:99529,Cd63
MGI:99532,Mef2a
MGI:99533,Mef2d
MGI:99534,Cntn3
MGI:99535,Ptgir
MGI:99537,Rabggtb
MGI:99538,Acsm3
MGI:99540,Tal2
MGI:99542,Usf1
MGI:99543,Slx
MGI:99546,Iglc1
MGI:99547,Iglc2
MGI:99548,Iglv2
MGI:99549,Gzmm
MGI:99551,Cdh13
MGI:99554,Lgals3bp
MGI:99555,Pde4d
MGI:99556,Pde4c
MGI:99557,Pde4b
MGI:99558,Pde4a
MGI:99559,Mfap2
MGI:99560,Hoxc13
MGI:99569,S1pr2
MGI:99571,Glp1r
MGI:99572,Gcgr
MGI:99578,Drd1
MGI:99583,Defa5
MGI:99594,C4bp-ps1
MGI:99595,Arf2
MGI:99600,Aldh2
MGI:99602,Acan
MGI:99603,Smarca2
MGI:99604,Fgf8
MGI:99605,Cntfr
MGI:99606,Abca2
MGI:99607,Abca1
MGI:99611,Ephb2
MGI:99612,Epha3
MGI:99613,Zap70
MGI:99614,Mst1r
MGI:99632,Kcnb2
MGI:99638,Mark2
MGI:99654,Epha5
MGI:99655,Prdm1
MGI:99659,Ryr1
MGI:99660,Pola1
MGI:99662,Zfp62
MGI:99663,Zfp61
MGI:99665,Syt3
MGI:99666,Syt2
MGI:99667,Syt1
MGI:99668,Siglec1
MGI:99670,Dmtn
MGI:99673,Adcy5
MGI:99674,Adcy4
MGI:99675,Adcy3
MGI:99676,Adcy2
MGI:99677,Adcy1
MGI:99678,Actn3
MGI:99682,Tmbim6
MGI:99683,Ptk6
MGI:99684,Ryr3
MGI:99685,Ryr2
MGI:99686,Rpl29-ps1
MGI:99687,Rpl29
MGI:99690,Pola2
MGI:99692,Mt4
MGI:99694,Rasgrf1
MGI:99695,Cttn
MGI:99698,Clock
MGI:99700,Cenpc1
MGI:99701,Cdc25b
MGI:99702,Bax
MGI:99705,Tpm3-rs7
MGI:99709,Tpm3-rs3
MGI:99710,Tpm3-rs2
MGI:99778,Gpd2
MGI:99779,Chrna7
MGI:99780,Kdm5d
MGI:99781,Kdm5c
MGI:99782,Nt5e
MGI:99783,Lhx1
MGI:99828,Slc7a2
MGI:99829,Runx2
MGI:99830,Cmpk2
MGI:99832,Sec13
MGI:99833,Rab23
MGI:99835,Otp
MGI:99836,Mug2
MGI:99837,Mug1
MGI:99838,Mug-ps1
MGI:99841,Htr7
MGI:99842,Htr1f
MGI:99844,Gem
MGI:99845,Gdi2
MGI:99846,Gdi1
MGI:99851,Cbfb
MGI:99852,Runx1
MGI:99870,DXBay18
MGI:99878,Ppm1a
MGI:99879,Prkd1
MGI:99886,Iglc3
MGI:99887,Pitpna
MGI:99892,Lama1
MGI:99894,Hnrnpk
MGI:99906,Tie1
MGI:99907,Plod1
MGI:99908,Tnfrsf8
MGI:99909,Lama3
MGI:99912,Lama2
MGI:99913,Lamc2
MGI:99914,Lamc1
MGI:99915,Lamb3
MGI:99916,Lamb2
MGI:99917,Slc1a3
MGI:99918,Mecp2
MGI:99919,Vcp
MGI:99923,Kcnma1
MGI:99924,Pyy
MGI:99925,Mybl1
